#{"t_start": 1653469310.1659322, "env_id": null}
r,l,t
2.0,14,49.610913
3.0,19,49.659325
2.0,8,49.68295
1.0,10,49.709734
1.0,7,49.728298
4.0,23,49.783867
7.0,28,49.846757
2.0,14,49.883311
2.0,15,49.921374
5.0,25,49.975358
4.0,21,50.021364
2.0,14,50.054088
4.0,17,50.092832
3.0,10,50.119917
4.0,12,50.149838
3.0,23,50.199294
2.0,8,50.221424
3.0,14,50.260178
0.0,3,50.271256
1.0,15,50.304318
3.0,11,50.335734
3.0,18,50.378032
3.0,14,50.413488
1.0,8,50.44084
2.0,14,50.473827
0.0,3,50.486032
3.0,10,50.510014
2.0,10,50.538826
1.0,12,50.573013
3.0,11,50.603551
2.0,16,50.645957
2.0,14,50.687186
4.0,14,50.723596
3.0,30,50.796147
5.0,23,50.849917
0.0,2,50.858287
2.0,12,50.89201
2.0,26,50.955006
2.0,11,50.982883
1.0,6,51.001168
4.0,22,51.060309
0.0,3,51.070342
4.0,13,51.10375
1.0,9,51.128388
1.0,9,51.159705
3.0,10,51.183958
0.0,2,51.194188
4.0,23,51.250946
2.0,9,51.275206
0.0,2,51.286372
0.0,3,51.298748
5.0,23,51.351352
4.0,16,51.390591
2.0,7,51.412345
1.0,9,51.434797
2.0,6,51.454738
0.0,3,51.46445
2.0,8,51.487948
1.0,5,51.504484
1.0,6,51.524717
2.0,8,51.549367
2.0,10,51.575707
3.0,20,51.623249
3.0,12,51.659334
2.0,16,51.706742
1.0,5,51.726846
3.0,15,51.764846
2.0,8,51.79006
4.0,17,51.836131
3.0,18,51.88545
2.0,8,51.909534
2.0,9,51.940825
1.0,4,51.957065
1.0,6,51.978235
3.0,12,52.010271
3.0,23,52.068156
2.0,8,52.093532
3.0,18,52.139527
4.0,30,52.208679
4.0,19,52.254861
3.0,11,52.283299
4.0,19,52.332554
3.0,27,52.396213
1.0,4,52.408357
3.0,9,52.43418
3.0,11,52.467237
0.0,3,52.479079
2.0,14,52.515578
0.0,2,52.523597
0.0,3,52.538409
1.0,7,52.557975
2.0,8,52.578597
3.0,15,52.615872
4.0,24,52.679197
2.0,9,52.717721
1.0,3,52.730711
1.0,20,52.778592
3.0,21,52.854677
6.0,23,52.910083
3.0,19,52.954452
4.0,24,53.007766
1.0,6,53.030948
2.0,9,53.054206
6.0,33,53.137113
1.0,5,53.154326
0.0,2,53.164296
1.0,6,53.186945
2.0,9,53.213435
1.0,6,53.235451
0.0,3,53.246927
1.0,6,53.267875
0.0,2,53.280648
2.0,10,53.304653
3.0,11,53.338834
1.0,8,53.364343
3.0,12,53.394042
1.0,10,53.424467
3.0,13,53.461415
4.0,14,53.495501
0.0,2,53.508608
2.0,9,53.537261
1.0,5,53.552804
1.0,8,53.574945
1.0,13,53.60885
0.0,5,53.626136
2.0,9,53.652518
2.0,12,53.684389
3.0,17,53.726235
3.0,14,53.760781
0.0,3,53.772863
2.0,11,53.800299
0.0,2,53.808896
2.0,19,53.853162
3.0,11,53.882217
3.0,16,53.921759
0.0,1,53.929554
2.0,10,53.957168
2.0,8,53.983841
2.0,10,54.013623
0.0,6,54.0381
0.0,6,54.052966
3.0,11,54.082488
3.0,12,54.114023
1.0,8,54.13552
3.0,19,54.18079
3.0,22,54.233704
0.0,3,54.245142
1.0,9,54.271969
4.0,17,54.318203
3.0,20,54.371769
1.0,4,54.38922
1.0,7,54.408267
6.0,29,54.48046
2.0,14,54.517763
0.0,3,54.527554
1.0,6,54.549342
4.0,17,54.589505
0.0,3,54.602081
1.0,10,54.628179
1.0,5,54.645541
0.0,4,54.657534
3.0,13,54.690298
3.0,17,54.725142
4.0,25,54.783653
2.0,10,54.811301
1.0,12,54.84409
1.0,4,54.860769
1.0,9,54.883388
4.0,17,54.927883
2.0,9,54.954386
3.0,17,54.995216
2.0,11,55.02401
1.0,4,55.038277
2.0,15,55.076281
3.0,9,55.099775
0.0,1,55.107826
1.0,8,55.133551
3.0,14,55.16904
4.0,13,55.201786
0.0,2,55.210897
1.0,5,55.228741
0.0,2,55.23976
1.0,6,55.260826
4.0,19,55.305308
3.0,12,55.337181
4.0,19,55.384563
2.0,10,55.411972
2.0,11,55.442964
3.0,16,55.483529
1.0,17,55.521871
5.0,23,55.572889
3.0,16,55.614977
4.0,13,55.646796
4.0,23,55.704809
1.0,6,55.723262
3.0,14,55.756362
2.0,20,55.806548
1.0,5,55.821074
3.0,17,55.85945
3.0,19,55.905793
3.0,18,55.949975
3.0,18,55.992651
1.0,7,56.014421
3.0,12,56.042868
4.0,14,56.07807
3.0,12,56.108895
1.0,4,56.123837
0.0,4,56.136507
4.0,15,56.174531
2.0,13,56.206353
2.0,8,56.230196
3.0,8,56.254349
1.0,5,56.272845
4.0,22,56.322813
4.0,15,56.360724
2.0,8,56.384534
3.0,10,56.407524
2.0,16,56.44485
0.0,3,56.453553
0.0,2,56.463646
0.0,3,56.472836
1.0,4,56.488195
4.0,12,56.519247
1.0,4,56.531167
2.0,9,56.555778
2.0,9,56.582405
0.0,3,56.594115
4.0,26,56.656189
1.0,6,56.672576
4.0,21,56.720376
2.0,8,56.744635
3.0,10,56.770845
1.0,9,56.796886
3.0,19,56.838652
0.0,7,56.859701
3.0,17,56.899899
5.0,19,56.946069
7.0,24,56.998831
1.0,6,57.017831
3.0,17,57.05704
0.0,3,57.06866
0.0,5,57.084148
4.0,25,57.143205
5.0,23,57.196043
3.0,17,57.236305
3.0,16,57.275363
0.0,3,57.28641
0.0,3,57.296229
6.0,29,57.359523
2.0,17,57.403637
3.0,17,57.44409
1.0,7,57.46381
3.0,11,57.495822
3.0,14,57.530834
1.0,4,57.5452
4.0,13,57.579734
1.0,5,57.599004
0.0,3,57.608098
2.0,11,57.638572
2.0,13,57.670868
1.0,7,57.697626
3.0,16,57.736861
3.0,7,57.757741
1.0,12,57.787937
4.0,15,57.824732
1.0,10,57.850486
2.0,7,57.870204
0.0,3,57.882064
4.0,16,57.918805
1.0,4,57.934281
0.0,5,57.950053
3.0,18,57.992145
4.0,24,58.050225
1.0,5,58.064028
6.0,22,58.118048
1.0,12,58.150354
4.0,21,58.198696
2.0,8,58.224096
2.0,13,58.256377
2.0,14,58.293402
2.0,10,58.321559
3.0,16,58.36229
4.0,17,58.402421
7.0,22,58.454937
3.0,18,58.502976
0.0,3,58.512351
2.0,10,58.539251
0.0,3,58.550227
5.0,33,58.619019
0.0,6,58.638685
5.0,28,58.698329
3.0,27,58.757543
3.0,15,58.798594
2.0,12,58.831064
2.0,8,58.856929
2.0,23,58.908283
2.0,7,58.932511
2.0,8,58.954705
4.0,26,59.012622
2.0,7,59.033262
3.0,16,59.071667
1.0,8,59.096182
5.0,22,59.1459
2.0,12,59.176111
1.0,6,59.197368
4.0,14,59.229379
5.0,28,59.289522
4.0,14,59.323897
3.0,16,59.363537
3.0,17,59.402474
2.0,10,59.429842
3.0,13,59.464534
1.0,6,59.483415
5.0,29,59.54753
8.0,31,59.620951
3.0,16,59.656225
3.0,12,59.688555
0.0,1,59.695599
2.0,16,59.731143
2.0,8,59.754907
4.0,22,59.806486
5.0,19,59.852247
2.0,15,59.888022
3.0,13,59.921587
2.0,7,59.940469
4.0,14,59.975533
4.0,15,60.011739
1.0,11,60.041279
2.0,10,60.067642
1.0,8,60.091513
0.0,5,60.109003
4.0,23,60.1645
2.0,10,60.191611
2.0,11,60.21982
2.0,10,60.248866
2.0,6,60.270787
5.0,15,60.307794
4.0,16,60.343904
1.0,11,60.368035
7.0,32,60.439348
2.0,11,60.472408
2.0,8,60.495861
3.0,13,60.529576
1.0,9,60.552635
1.0,12,60.582758
1.0,9,60.608149
2.0,11,60.637461
1.0,8,60.661386
1.0,6,60.67749
1.0,6,60.696102
0.0,1,60.703747
2.0,8,60.726573
3.0,19,60.766551
1.0,4,60.779855
0.0,2,60.78971
3.0,19,60.833191
2.0,13,60.864907
3.0,18,60.913312
4.0,23,60.961691
2.0,12,60.992582
3.0,15,61.032402
3.0,13,61.062817
2.0,11,61.091571
2.0,9,61.11582
3.0,15,61.152085
1.0,9,61.177758
4.0,15,61.214105
2.0,11,61.243433
3.0,23,61.292215
1.0,6,61.309949
3.0,15,61.3472
2.0,22,61.396408
2.0,11,61.424601
2.0,12,61.454416
4.0,26,61.5105
1.0,5,61.527517
3.0,16,61.567932
2.0,18,61.611955
1.0,5,61.630704
1.0,7,61.650172
2.0,15,61.687547
0.0,3,61.697522
0.0,3,61.712229
2.0,8,61.735264
2.0,9,61.763008
1.0,9,61.789401
1.0,9,61.816109
1.0,7,61.835696
5.0,27,61.899934
1.0,8,61.922006
1.0,5,61.938176
3.0,21,61.98703
3.0,11,62.019251
3.0,16,62.059936
2.0,12,62.092508
5.0,28,62.154944
1.0,6,62.176094
2.0,17,62.219771
1.0,5,62.236048
2.0,10,62.263332
2.0,10,62.292956
1.0,6,62.311235
4.0,16,62.350045
1.0,11,62.375944
3.0,25,62.428082
3.0,17,62.470767
1.0,8,62.494835
1.0,6,62.512542
1.0,8,62.537265
4.0,19,62.581327
2.0,8,62.604799
3.0,19,62.650575
