#{"t_start": 1653531679.7720191, "env_id": null}
r,l,t
1.0,7,27.825675
1.0,8,27.843158
1.0,5,27.858536
0.0,2,27.869245
0.0,3,27.880361
0.0,4,27.893158
1.0,6,27.909479
0.0,1,27.918122
1.0,6,27.933662
0.0,1,27.942741
0.0,4,27.953285
0.0,10,27.972924
1.0,6,27.988143
1.0,6,28.004035
0.0,2,28.014792
0.0,3,28.025369
0.0,2,28.034539
0.0,4,28.049102
0.0,1,28.05756
0.0,2,28.069273
0.0,1,28.078897
2.0,9,28.099346
0.0,4,28.111283
0.0,8,28.129584
0.0,2,28.139081
0.0,1,28.148181
0.0,2,28.157447
0.0,1,28.166229
1.0,4,28.179664
0.0,1,28.189993
0.0,2,28.200569
0.0,1,28.208525
0.0,3,28.220201
0.0,1,28.229201
0.0,1,28.237271
0.0,2,28.24812
1.0,10,28.269532
0.0,2,28.28019
0.0,1,28.2884
0.0,1,28.296502
0.0,1,28.304306
0.0,1,28.31271
0.0,3,28.324784
1.0,4,28.338615
0.0,1,28.348109
0.0,1,28.357719
0.0,3,28.368921
2.0,10,28.390561
0.0,4,28.403341
0.0,1,28.411674
0.0,1,28.419095
0.0,1,28.427969
1.0,6,28.442943
0.0,6,28.458288
0.0,2,28.468003
1.0,4,28.481296
0.0,1,28.489302
0.0,1,28.498431
0.0,5,28.511433
0.0,2,28.520438
1.0,5,28.533614
0.0,1,28.544508
0.0,2,28.554954
0.0,3,28.566359
0.0,1,28.574002
1.0,5,28.588518
0.0,3,28.599329
0.0,2,28.608858
0.0,2,28.617254
0.0,3,28.6284
0.0,1,28.637605
1.0,4,28.649599
0.0,3,28.660687
0.0,1,28.669261
0.0,3,28.67989
0.0,1,28.688307
2.0,7,28.705059
0.0,1,28.714346
1.0,5,28.72853
0.0,2,28.738123
0.0,1,28.7463
1.0,4,28.759371
0.0,1,28.767756
0.0,1,28.777132
0.0,1,28.784619
0.0,1,28.792401
1.0,5,28.805233
0.0,3,28.815483
0.0,2,28.824545
1.0,8,28.844416
0.0,3,28.854332
1.0,9,28.873199
0.0,5,28.887475
0.0,2,28.896969
0.0,1,28.905424
0.0,2,28.915891
2.0,6,28.930993
0.0,3,28.942144
0.0,3,28.953439
0.0,2,28.963012
0.0,3,28.972919
0.0,6,28.988883
0.0,1,28.996852
0.0,4,29.00889
0.0,1,29.017684
0.0,2,29.027816
0.0,5,29.040349
0.0,2,29.050591
0.0,2,29.058702
0.0,1,29.06807
1.0,5,29.082052
0.0,2,29.091846
0.0,1,29.10008
0.0,3,29.111724
1.0,6,29.126756
0.0,1,29.135149
0.0,4,29.147745
0.0,1,29.156586
0.0,2,29.165086
0.0,2,29.174308
0.0,2,29.184257
0.0,1,29.193572
0.0,1,29.201516
0.0,3,29.211344
0.0,1,29.219629
0.0,1,29.229022
0.0,3,29.2402
0.0,1,29.248511
1.0,5,29.262006
2.0,8,29.27962
0.0,2,29.289186
0.0,2,29.299219
0.0,1,29.307018
0.0,2,29.316109
0.0,2,29.325286
0.0,2,29.334382
1.0,8,29.351577
0.0,1,29.361011
1.0,5,29.374352
0.0,2,29.38397
0.0,2,29.393016
0.0,2,29.403071
0.0,4,29.416485
0.0,1,29.425712
0.0,2,29.436414
0.0,2,29.445904
0.0,1,29.454808
0.0,2,29.465464
0.0,5,29.479589
0.0,1,29.487665
0.0,2,29.496512
0.0,2,29.507532
0.0,3,29.517703
0.0,3,29.528771
0.0,1,29.536495
0.0,3,29.546391
0.0,2,29.556996
0.0,1,29.565098
0.0,1,29.57258
1.0,4,29.58384
0.0,2,29.5926
0.0,5,29.607365
1.0,5,29.622494
0.0,1,29.632643
0.0,3,29.643135
1.0,4,29.655989
0.0,1,29.664058
0.0,2,29.673581
0.0,3,29.683997
0.0,2,29.694496
0.0,2,29.702711
0.0,1,29.710925
0.0,1,29.719697
0.0,2,29.730379
0.0,1,29.737422
0.0,2,29.74682
0.0,1,29.754632
1.0,6,29.771081
0.0,2,29.780763
0.0,1,29.78889
0.0,5,29.800451
0.0,3,29.811582
0.0,3,29.822553
1.0,6,29.838246
0.0,3,29.850019
0.0,2,29.860405
0.0,2,29.87031
0.0,3,29.881588
3.0,10,29.9019
1.0,6,29.917528
0.0,2,29.928529
0.0,2,29.938812
0.0,1,29.947294
1.0,4,29.960105
0.0,1,29.969501
0.0,1,29.978596
0.0,3,29.990732
1.0,5,30.007576
2.0,12,30.031241
0.0,1,30.039541
0.0,1,30.048816
0.0,1,30.05844
1.0,4,30.070691
0.0,1,30.079334
1.0,3,30.089986
1.0,4,30.103746
0.0,6,30.119901
0.0,4,30.132582
0.0,1,30.141964
0.0,2,30.151855
1.0,4,30.166111
0.0,3,30.175995
0.0,1,30.183899
2.0,6,30.199459
0.0,6,30.215806
0.0,3,30.228454
0.0,3,30.240017
0.0,1,30.249332
0.0,5,30.262805
2.0,13,30.289899
0.0,1,30.298389
0.0,3,30.310179
0.0,1,30.317596
0.0,3,30.32858
0.0,1,30.336653
0.0,2,30.34599
0.0,1,30.353123
0.0,1,30.361148
1.0,9,30.381412
0.0,3,30.393344
0.0,2,30.402694
0.0,5,30.41633
0.0,1,30.424441
0.0,1,30.434116
0.0,2,30.44397
0.0,1,30.452715
1.0,4,30.465391
0.0,3,30.477654
0.0,3,30.487879
0.0,1,30.496048
1.0,5,30.509688
1.0,6,30.526288
0.0,1,30.534322
0.0,2,30.542954
1.0,4,30.556299
0.0,3,30.56743
0.0,4,30.577451
0.0,2,30.587415
0.0,1,30.595054
0.0,1,30.602998
0.0,6,30.616999
0.0,1,30.625042
0.0,2,30.634317
0.0,4,30.647136
0.0,2,30.656403
0.0,1,30.664464
0.0,1,30.672373
0.0,5,30.685638
0.0,2,30.695681
0.0,3,30.706857
2.0,10,30.727033
0.0,2,30.736729
0.0,1,30.745428
0.0,1,30.754154
0.0,2,30.764047
0.0,1,30.773351
0.0,3,30.783297
0.0,1,30.791701
0.0,3,30.802195
0.0,2,30.813211
0.0,1,30.821505
0.0,3,30.832602
0.0,1,30.840608
0.0,1,30.848566
0.0,4,30.860541
0.0,1,30.869159
0.0,4,30.880198
0.0,2,30.890691
0.0,6,30.906225
0.0,1,30.915022
0.0,2,30.925557
1.0,5,30.941336
1.0,4,30.955136
0.0,1,30.963893
0.0,1,30.972673
0.0,1,30.981076
0.0,1,30.98934
1.0,4,31.002252
0.0,1,31.010041
0.0,1,31.018477
0.0,1,31.026599
0.0,1,31.034213
0.0,1,31.041851
0.0,2,31.05207
1.0,4,31.065058
0.0,4,31.074286
0.0,2,31.083508
1.0,4,31.095517
0.0,2,31.105395
0.0,2,31.114574
0.0,1,31.122069
0.0,1,31.130068
0.0,3,31.142149
1.0,6,31.157124
0.0,3,31.168623
0.0,1,31.17733
0.0,1,31.186494
0.0,3,31.199372
0.0,1,31.206738
0.0,1,31.215735
0.0,2,31.225157
0.0,1,31.233271
0.0,3,31.244537
0.0,3,31.256798
1.0,5,31.27097
0.0,3,31.282057
0.0,2,31.290774
0.0,2,31.30028
0.0,1,31.30899
1.0,5,31.322958
0.0,1,31.331377
1.0,4,31.344647
0.0,1,31.35238
0.0,1,31.360659
1.0,3,31.371094
1.0,6,31.38657
0.0,1,31.395331
0.0,1,31.40308
1.0,4,31.415853
0.0,2,31.426176
1.0,4,31.438478
0.0,1,31.447247
0.0,2,31.455853
1.0,5,31.468587
0.0,2,31.478621
1.0,6,31.493933
0.0,2,31.503213
0.0,1,31.51106
0.0,2,31.520695
1.0,4,31.533073
0.0,2,31.54121
0.0,1,31.549841
0.0,2,31.558632
1.0,7,31.574283
0.0,2,31.583808
0.0,3,31.594732
0.0,2,31.603373
0.0,2,31.612923
0.0,1,31.620439
0.0,1,31.629868
0.0,3,31.640662
1.0,4,31.652815
0.0,3,31.663265
0.0,1,31.67316
1.0,4,31.685806
0.0,1,31.695192
0.0,1,31.703359
0.0,6,31.718944
0.0,8,31.736101
0.0,2,31.744549
0.0,2,31.752526
0.0,2,31.760936
1.0,6,31.774183
0.0,1,31.782798
0.0,1,31.790879
0.0,1,31.799349
1.0,4,31.81137
0.0,1,31.818801
0.0,1,31.8261
0.0,3,31.838904
0.0,2,31.848518
0.0,5,31.861295
0.0,3,31.871967
0.0,5,31.886825
0.0,1,31.894194
0.0,2,31.903553
0.0,8,31.920446
0.0,2,31.930982
0.0,2,31.941324
0.0,5,31.953983
1.0,5,31.967183
0.0,3,31.977519
0.0,3,31.987427
0.0,1,31.996135
0.0,1,32.004193
0.0,3,32.014043
0.0,2,32.022177
0.0,1,32.030397
0.0,1,32.038056
0.0,1,32.046541
0.0,1,32.053837
0.0,1,32.062994
0.0,1,32.070699
1.0,4,32.0843
0.0,3,32.096596
0.0,2,32.10462
0.0,1,32.112523
0.0,1,32.120893
0.0,2,32.129837
0.0,3,32.140704
1.0,4,32.15344
0.0,2,32.164243
0.0,2,32.174368
0.0,2,32.185417
0.0,3,32.196947
0.0,1,32.205915
0.0,1,32.214571
0.0,1,32.222261
0.0,2,32.231464
0.0,1,32.240645
0.0,1,32.248445
0.0,3,32.259976
0.0,1,32.267549
0.0,1,32.275945
0.0,5,32.288272
0.0,2,32.298166
0.0,1,32.306202
0.0,4,32.319701
0.0,10,32.33988
0.0,2,32.350266
0.0,1,32.358435
1.0,4,32.371603
0.0,2,32.381608
0.0,5,32.396102
0.0,1,32.403364
0.0,1,32.412593
0.0,4,32.422291
1.0,7,32.437802
0.0,4,32.448767
1.0,4,32.462524
0.0,2,32.471869
0.0,1,32.480106
0.0,2,32.488739
0.0,1,32.497566
0.0,3,32.507215
2.0,9,32.526487
0.0,1,32.534928
0.0,1,32.542888
0.0,2,32.550905
0.0,3,32.561893
0.0,2,32.570954
0.0,1,32.580289
0.0,1,32.588087
0.0,2,32.597415
0.0,3,32.608681
0.0,1,32.617041
1.0,6,32.632295
0.0,2,32.641758
0.0,5,32.65614
0.0,1,32.664652
0.0,1,32.672131
0.0,5,32.686271
1.0,6,32.698975
1.0,4,32.712581
0.0,2,32.722305
0.0,1,32.731337
0.0,3,32.742193
0.0,3,32.7547
0.0,1,32.763478
1.0,4,32.776753
0.0,2,32.785952
0.0,3,32.796249
0.0,6,32.812907
0.0,1,32.821362
1.0,4,32.83428
1.0,3,32.84609
0.0,1,32.854714
0.0,2,32.86457
0.0,1,32.872242
0.0,2,32.882466
0.0,2,32.890998
0.0,2,32.901016
0.0,3,32.91194
0.0,1,32.92085
0.0,1,32.928719
0.0,1,32.937914
1.0,5,32.951998
2.0,6,32.966799
0.0,6,32.982804
0.0,1,32.990497
1.0,5,33.006735
1.0,5,33.021534
0.0,1,33.029879
0.0,2,33.039683
0.0,1,33.04759
0.0,1,33.056425
0.0,1,33.064384
1.0,6,33.080051
0.0,5,33.092918
1.0,5,33.109205
0.0,3,33.11924
0.0,3,33.1295
0.0,1,33.137463
1.0,9,33.159458
0.0,3,33.170948
0.0,2,33.181556
0.0,6,33.198194
1.0,4,33.211511
0.0,2,33.221656
0.0,1,33.230683
0.0,1,33.239595
0.0,3,33.251823
1.0,6,33.26648
1.0,4,33.27823
0.0,3,33.289424
0.0,2,33.299013
0.0,1,33.306494
0.0,1,33.314813
1.0,5,33.327926
0.0,1,33.33682
0.0,1,33.344835
0.0,1,33.354038
0.0,6,33.368498
0.0,1,33.376988
0.0,2,33.384964
0.0,1,33.393928
0.0,3,33.404741
1.0,4,33.418596
0.0,3,33.429209
1.0,6,33.445225
0.0,1,33.453423
0.0,2,33.463073
0.0,3,33.474751
1.0,8,33.493549
1.0,5,33.508075
0.0,2,33.518567
1.0,7,33.534283
1.0,4,33.54715
0.0,2,33.556235
0.0,1,33.566128
1.0,5,33.579624
1.0,4,33.593343
1.0,4,33.606489
0.0,4,33.619549
2.0,12,33.640125
0.0,2,33.649606
0.0,2,33.658549
0.0,2,33.668131
0.0,1,33.675548
0.0,2,33.685676
1.0,5,33.700078
0.0,1,33.708912
0.0,3,33.719727
0.0,1,33.728504
0.0,1,33.736841
0.0,2,33.74665
0.0,4,33.761395
1.0,5,33.778027
0.0,1,33.786282
0.0,4,33.799759
0.0,3,33.810596
0.0,4,33.822262
0.0,2,33.831778
0.0,2,33.841339
0.0,1,33.849457
0.0,1,33.858002
1.0,4,33.86903
0.0,2,33.877071
1.0,5,33.891201
0.0,4,33.902999
0.0,2,33.912715
0.0,3,33.924397
0.0,1,33.931407
0.0,2,33.94254
0.0,2,33.951719
1.0,5,33.967744
0.0,1,33.97618
0.0,1,33.984833
1.0,3,33.996453
0.0,2,34.006475
0.0,2,34.015496
0.0,1,34.024434
0.0,1,34.03283
0.0,5,34.047613
0.0,1,34.055552
1.0,5,34.068818
0.0,2,34.077785
0.0,3,34.090432
0.0,5,34.104271
0.0,4,34.117253
1.0,4,34.130126
0.0,4,34.141733
0.0,6,34.156299
0.0,2,34.164566
0.0,1,34.173491
0.0,3,34.185818
0.0,3,34.197042
0.0,2,34.206636
1.0,4,34.220535
0.0,4,34.234012
0.0,2,34.243005
0.0,6,34.256289
0.0,3,34.267369
1.0,4,34.280918
2.0,8,34.299623
0.0,1,34.308
1.0,3,34.320112
0.0,2,34.331115
0.0,3,34.341798
0.0,1,34.350367
0.0,3,34.360139
0.0,1,34.369704
0.0,2,34.379056
0.0,1,34.387006
0.0,1,34.395452
0.0,1,34.404541
0.0,2,34.413021
0.0,2,34.422163
0.0,3,34.433827
1.0,5,34.448942
0.0,4,34.460896
0.0,1,34.46822
0.0,3,34.478721
0.0,1,34.487103
1.0,7,34.504338
1.0,7,34.522085
0.0,3,34.533408
0.0,2,34.543372
1.0,4,34.55575
0.0,2,34.565012
0.0,1,34.573014
0.0,1,34.581075
0.0,3,34.593765
0.0,1,34.60147
1.0,7,34.616734
0.0,1,34.624936
0.0,2,34.635286
0.0,5,34.649435
1.0,5,34.663276
0.0,1,34.67234
0.0,1,34.681141
0.0,3,34.692689
0.0,1,34.701485
0.0,3,34.712273
0.0,3,34.721788
0.0,7,34.737864
1.0,4,34.749984
0.0,1,34.759234
0.0,1,34.767806
0.0,1,34.776174
0.0,2,34.785915
1.0,4,34.799444
1.0,4,34.812049
0.0,4,34.82375
1.0,5,34.837773
0.0,2,34.847186
0.0,2,34.855002
0.0,1,34.862417
0.0,1,34.869611
0.0,2,34.879348
0.0,3,34.890247
0.0,2,34.900171
0.0,3,34.911362
0.0,2,34.922191
0.0,2,34.931438
0.0,1,34.939517
1.0,6,34.955068
0.0,1,34.963396
0.0,4,34.975211
0.0,1,34.983432
0.0,2,34.992453
0.0,3,35.004413
0.0,1,35.01304
1.0,6,35.029709
0.0,1,35.038322
0.0,2,35.048465
0.0,1,35.056129
0.0,4,35.067167
0.0,3,35.076904
0.0,1,35.085615
0.0,3,35.097853
1.0,8,35.114951
1.0,6,35.129605
0.0,1,35.13864
0.0,1,35.146312
0.0,3,35.157416
0.0,3,35.169148
0.0,2,35.17826
0.0,2,35.186428
0.0,4,35.200003
0.0,2,35.209736
0.0,1,35.219523
0.0,1,35.227671
0.0,3,35.23942
2.0,6,35.254766
0.0,4,35.267597
0.0,3,35.278564
0.0,1,35.286073
0.0,4,35.297
0.0,2,35.306558
0.0,5,35.318238
0.0,3,35.330117
0.0,1,35.337985
0.0,2,35.348686
0.0,1,35.356487
0.0,1,35.364121
0.0,2,35.374145
0.0,1,35.382647
0.0,1,35.39055
0.0,2,35.401248
0.0,1,35.408391
0.0,3,35.420392
0.0,2,35.428978
0.0,2,35.439741
2.0,7,35.456132
0.0,3,35.467667
0.0,3,35.479721
0.0,2,35.489388
0.0,1,35.496994
1.0,4,35.509704
0.0,2,35.51878
0.0,1,35.526909
0.0,3,35.536889
1.0,5,35.55228
1.0,3,35.561738
0.0,2,35.570619
0.0,3,35.582582
0.0,1,35.59098
0.0,2,35.600245
0.0,1,35.608268
0.0,1,35.616012
0.0,2,35.625847
0.0,1,35.633859
1.0,10,35.653855
0.0,3,35.664847
1.0,5,35.6783
0.0,1,35.685664
0.0,3,35.697718
0.0,1,35.704867
0.0,3,35.717123
0.0,2,35.726993
0.0,1,35.736276
1.0,4,35.749933
0.0,2,35.759446
0.0,1,35.768052
0.0,1,35.776765
0.0,2,35.786022
0.0,2,35.796156
2.0,10,35.818994
0.0,2,35.827887
0.0,4,35.840982
0.0,1,35.850635
0.0,1,35.858693
0.0,1,35.867637
0.0,1,35.875621
0.0,1,35.884092
0.0,2,35.893614
0.0,2,35.903099
0.0,3,35.914371
0.0,3,35.925325
0.0,2,35.934933
0.0,3,35.945777
0.0,2,35.955074
1.0,9,35.976095
0.0,2,35.986022
0.0,2,35.994309
0.0,3,36.005812
1.0,5,36.01998
0.0,2,36.028825
0.0,1,36.03633
0.0,1,36.044813
1.0,4,36.057655
0.0,2,36.066952
0.0,1,36.07487
0.0,2,36.083411
0.0,1,36.092073
0.0,1,36.100093
0.0,1,36.108635
1.0,4,36.119985
1.0,4,36.133798
0.0,3,36.143404
0.0,3,36.154448
0.0,3,36.16457
0.0,3,36.176112
0.0,1,36.18399
0.0,2,36.193405
0.0,1,36.20158
1.0,6,36.217966
2.0,8,36.237388
0.0,1,36.246589
0.0,1,36.253551
0.0,2,36.263612
1.0,5,36.278347
0.0,1,36.285858
0.0,3,36.29673
0.0,2,36.3065
1.0,6,36.323366
0.0,5,36.33687
0.0,1,36.345575
0.0,1,36.354849
0.0,2,36.365134
0.0,2,36.374776
0.0,3,36.385974
0.0,3,36.39657
1.0,3,36.407512
1.0,6,36.421893
0.0,1,36.429628
0.0,1,36.438771
0.0,2,36.447706
1.0,6,36.463344
0.0,1,36.472928
0.0,2,36.48421
0.0,3,36.493863
0.0,1,36.501968
1.0,5,36.516373
0.0,2,36.525449
0.0,2,36.535203
0.0,2,36.543484
1.0,5,36.557873
0.0,3,36.569476
1.0,5,36.583472
0.0,1,36.592118
0.0,1,36.600879
0.0,3,36.611807
0.0,2,36.620788
1.0,8,36.639367
0.0,2,36.648571
1.0,4,36.662087
0.0,3,36.672285
0.0,5,36.685847
0.0,3,36.695859
3.0,12,36.721104
1.0,3,36.732299
2.0,8,36.750271
0.0,3,36.761509
0.0,1,36.770432
0.0,1,36.778088
0.0,1,36.786165
1.0,8,36.804315
0.0,1,36.813303
2.0,6,36.827151
0.0,1,36.835641
0.0,3,36.845815
0.0,2,36.856534
0.0,3,36.866923
1.0,4,36.879662
0.0,1,36.88795
0.0,2,36.899479
0.0,1,36.907077
0.0,3,36.917609
0.0,3,36.928402
0.0,1,36.937691
1.0,5,36.950643
0.0,1,36.958331
0.0,5,36.971286
0.0,4,36.982421
1.0,4,36.994353
0.0,4,37.007107
0.0,3,37.017851
0.0,3,37.028045
0.0,1,37.035572
0.0,1,37.044459
0.0,2,37.054424
1.0,4,37.066959
0.0,2,37.076325
0.0,4,37.088892
1.0,5,37.101866
1.0,6,37.117608
0.0,3,37.128328
0.0,1,37.136505
0.0,3,37.147405
0.0,1,37.15627
0.0,1,37.164595
1.0,5,37.179393
2.0,10,37.199116
0.0,3,37.210776
0.0,1,37.21907
0.0,1,37.227461
0.0,2,37.236865
0.0,2,37.246885
0.0,1,37.254337
1.0,5,37.266806
0.0,3,37.276953
0.0,2,37.288092
0.0,1,37.295516
1.0,7,37.313337
0.0,1,37.320665
0.0,4,37.333537
0.0,3,37.344478
0.0,1,37.352385
0.0,2,37.360113
0.0,3,37.370638
0.0,3,37.382551
0.0,4,37.393692
0.0,3,37.405361
0.0,1,37.413657
0.0,2,37.423447
0.0,3,37.435101
0.0,2,37.44474
0.0,3,37.455408
0.0,1,37.463601
0.0,5,37.475938
0.0,1,37.483392
0.0,2,37.494296
0.0,2,37.503186
0.0,1,37.512334
0.0,1,37.520463
1.0,5,37.533827
1.0,4,37.546518
0.0,1,37.55474
0.0,3,37.565166
0.0,3,37.577163
1.0,4,37.590021
0.0,1,37.598768
1.0,4,37.611242
0.0,1,37.620043
0.0,2,37.627764
0.0,3,37.639175
0.0,1,37.647963
1.0,4,37.662086
0.0,2,37.671048
0.0,6,37.686366
0.0,3,37.696932
0.0,2,37.707868
0.0,1,37.715635
0.0,3,37.728269
0.0,1,37.737211
0.0,2,37.746909
1.0,4,37.759673
0.0,1,37.769293
0.0,1,37.777815
2.0,13,37.804956
0.0,3,37.817523
0.0,3,37.828967
1.0,6,37.845195
1.0,8,37.865204
0.0,2,37.874838
0.0,2,37.885271
0.0,2,37.894517
0.0,1,37.903585
0.0,2,37.914121
0.0,1,37.921659
0.0,9,37.941258
0.0,1,37.950058
0.0,2,37.958559
1.0,7,37.97674
0.0,1,37.985127
0.0,2,37.994825
0.0,2,38.004918
1.0,4,38.017719
0.0,2,38.027956
0.0,1,38.036197
0.0,2,38.044872
1.0,6,38.060178
0.0,1,38.068367
0.0,2,38.079384
0.0,1,38.086646
0.0,1,38.093997
0.0,2,38.10324
0.0,3,38.115179
0.0,3,38.125653
0.0,1,38.133392
0.0,1,38.141226
0.0,2,38.151776
0.0,6,38.164898
0.0,1,38.174085
0.0,2,38.182879
0.0,1,38.193016
0.0,1,38.201853
2.0,8,38.220625
0.0,1,38.228588
0.0,1,38.23695
0.0,4,38.248009
2.0,7,38.266873
0.0,1,38.274618
0.0,2,38.284606
0.0,2,38.293982
0.0,3,38.305904
1.0,5,38.31954
0.0,3,38.331697
0.0,1,38.340199
0.0,1,38.348558
1.0,4,38.361144
0.0,2,38.370518
0.0,1,38.378622
0.0,2,38.388679
0.0,2,38.397484
0.0,3,38.408222
0.0,3,38.420054
1.0,9,38.440018
1.0,4,38.453583
1.0,6,38.470425
0.0,1,38.478573
0.0,1,38.486015
0.0,1,38.494125
0.0,3,38.505811
0.0,1,38.514126
0.0,1,38.523581
0.0,1,38.530694
0.0,2,38.540913
0.0,1,38.548488
0.0,2,38.558519
1.0,6,38.572756
2.0,7,38.590649
0.0,1,38.598995
0.0,3,38.609445
0.0,1,38.618429
0.0,2,38.628708
0.0,2,38.638248
0.0,1,38.646781
0.0,3,38.658176
0.0,1,38.667068
0.0,1,38.674626
0.0,3,38.685546
0.0,2,38.695065
0.0,1,38.70432
1.0,8,38.722459
0.0,1,38.731601
0.0,3,38.743942
0.0,1,38.753056
0.0,2,38.762749
0.0,7,38.780849
1.0,4,38.793916
0.0,1,38.803703
0.0,1,38.811897
0.0,2,38.821734
0.0,1,38.830909
0.0,1,38.839694
0.0,1,38.847271
0.0,1,38.855901
0.0,3,38.867649
0.0,1,38.87726
0.0,4,38.889042
0.0,1,38.89701
1.0,5,38.911305
1.0,6,38.926374
0.0,2,38.93532
0.0,2,38.944319
0.0,1,38.952067
0.0,1,38.960975
2.0,6,38.9761
0.0,2,38.986584
0.0,2,38.994887
0.0,4,39.008309
0.0,2,39.018128
0.0,2,39.028415
0.0,4,39.039485
0.0,1,39.047346
0.0,1,39.055546
1.0,7,39.072782
0.0,3,39.083573
1.0,6,39.097685
2.0,5,39.110296
0.0,1,39.117815
0.0,5,39.131668
0.0,3,39.142512
1.0,5,39.156921
0.0,3,39.168565
0.0,1,39.176578
0.0,5,39.191193
0.0,3,39.203434
0.0,1,39.211571
0.0,1,39.220512
0.0,1,39.230515
0.0,4,39.241475
0.0,8,39.259379
0.0,1,39.267872
0.0,2,39.279079
0.0,1,39.286977
1.0,6,39.301495
0.0,1,39.309204
0.0,1,39.318367
0.0,1,39.325837
0.0,4,39.338041
0.0,2,39.347354
0.0,1,39.356206
0.0,2,39.365253
0.0,3,39.376877
0.0,2,39.386016
0.0,1,39.394234
0.0,2,39.404623
0.0,2,39.415102
1.0,4,39.426711
0.0,4,39.440518
1.0,4,39.453962
0.0,8,39.472867
0.0,2,39.481161
0.0,1,39.489155
0.0,6,39.505399
0.0,3,39.516223
0.0,2,39.526804
2.0,12,39.550049
0.0,2,39.560055
0.0,1,39.568746
0.0,5,39.582387
0.0,2,39.593224
1.0,5,39.605881
0.0,2,39.614543
1.0,7,39.631568
0.0,2,39.642418
0.0,1,39.64982
1.0,8,39.667845
0.0,2,39.677402
0.0,2,39.688374
0.0,1,39.695271
0.0,3,39.707213
0.0,2,39.716708
0.0,2,39.727866
0.0,3,39.739159
1.0,4,39.752775
1.0,5,39.766261
0.0,2,39.776774
0.0,1,39.78513
0.0,3,39.796554
0.0,1,39.804345
0.0,5,39.819439
1.0,4,39.833127
0.0,3,39.844284
0.0,3,39.854209
1.0,4,39.866695
0.0,1,39.874801
0.0,5,39.888974
0.0,1,39.897433
0.0,2,39.907537
0.0,1,39.915659
0.0,2,39.926111
0.0,4,39.939352
1.0,6,39.955395
0.0,3,39.967197
0.0,1,39.974757
1.0,5,39.987984
0.0,2,39.99808
1.0,4,40.011185
0.0,2,40.021532
1.0,5,40.035257
0.0,4,40.047854
0.0,1,40.055182
0.0,4,40.067327
0.0,1,40.075377
1.0,5,40.089446
0.0,4,40.100422
0.0,3,40.110988
0.0,1,40.118266
1.0,4,40.1314
0.0,1,40.140067
0.0,6,40.156181
1.0,5,40.169894
0.0,3,40.181099
1.0,11,40.205908
0.0,2,40.215716
0.0,1,40.223609
0.0,1,40.231936
0.0,2,40.241599
0.0,1,40.249585
0.0,1,40.25754
0.0,1,40.265883
0.0,2,40.275015
0.0,1,40.284211
0.0,1,40.292905
1.0,3,40.305125
0.0,4,40.316422
0.0,1,40.324383
1.0,4,40.337041
1.0,7,40.354384
0.0,2,40.363563
0.0,1,40.371988
0.0,1,40.380544
0.0,2,40.389888
0.0,1,40.398622
0.0,2,40.40817
0.0,1,40.416189
0.0,1,40.424408
1.0,4,40.437673
0.0,3,40.449986
0.0,3,40.461061
0.0,2,40.470697
0.0,3,40.482126
1.0,6,40.497586
0.0,3,40.507695
0.0,1,40.516643
0.0,3,40.527656
1.0,6,40.544382
0.0,3,40.554722
0.0,1,40.564131
0.0,2,40.572201
0.0,1,40.580467
0.0,3,40.591001
0.0,1,40.599485
1.0,6,40.615437
0.0,4,40.629067
0.0,1,40.637956
0.0,2,40.648733
0.0,1,40.657457
0.0,2,40.668193
0.0,4,40.681476
0.0,1,40.690408
0.0,2,40.700342
0.0,1,40.707885
1.0,5,40.721974
1.0,4,40.735555
0.0,1,40.744223
0.0,1,40.752135
0.0,1,40.760549
0.0,3,40.771404
0.0,2,40.779728
0.0,1,40.787772
1.0,5,40.801951
0.0,5,40.815059
0.0,1,40.823075
0.0,1,40.831281
1.0,4,40.843054
0.0,4,40.855017
0.0,2,40.864161
0.0,2,40.872942
1.0,6,40.887661
0.0,4,40.90082
0.0,3,40.911235
0.0,2,40.92021
0.0,2,40.930128
1.0,7,40.946122
0.0,3,40.956175
0.0,1,40.96463
1.0,4,40.977663
0.0,1,40.985524
0.0,1,40.994
0.0,3,41.006222
0.0,5,41.021132
0.0,5,41.036216
0.0,1,41.043888
1.0,9,41.064907
1.0,4,41.0753
0.0,1,41.083944
0.0,2,41.093759
0.0,1,41.102725
0.0,2,41.113046
0.0,1,41.122027
1.0,3,41.133056
0.0,3,41.143753
0.0,2,41.153292
0.0,1,41.162075
0.0,5,41.17613
0.0,2,41.186501
1.0,5,41.199754
1.0,7,41.217769
1.0,4,41.230984
0.0,2,41.239907
0.0,1,41.247728
0.0,2,41.25826
0.0,1,41.265991
0.0,2,41.274959
1.0,6,41.290015
0.0,1,41.298721
0.0,2,41.308794
0.0,3,41.31877
0.0,2,41.32833
0.0,2,41.33921
0.0,1,41.346905
0.0,5,41.360446
0.0,5,41.37359
0.0,3,41.385932
0.0,1,41.393593
0.0,3,41.404872
0.0,1,41.412353
1.0,6,41.427632
0.0,1,41.434858
0.0,2,41.445124
0.0,2,41.452958
0.0,1,41.462364
0.0,1,41.47082
0.0,1,41.478747
0.0,3,41.488575
0.0,1,41.498183
1.0,9,41.516647
0.0,1,41.524836
0.0,1,41.532609
1.0,5,41.547908
1.0,9,41.567107
0.0,1,41.575293
0.0,3,41.585911
1.0,7,41.601858
