#{"t_start": 1653465590.4580643, "env_id": null}
r,l,t
0.0,3,17.365762
0.0,1,17.373498
0.0,4,17.388009
0.0,5,17.405597
0.0,6,17.422942
0.0,1,17.431142
0.0,3,17.443221
0.0,1,17.452679
0.0,1,17.463367
0.0,3,17.479738
0.0,4,17.49623
0.0,3,17.51146
0.0,2,17.521109
0.0,5,17.538654
0.0,1,17.549373
0.0,1,17.562718
1.0,6,17.592705
0.0,2,17.602665
0.0,1,17.61159
0.0,3,17.629757
0.0,3,17.64622
0.0,2,17.658651
1.0,11,17.692744
0.0,1,17.701272
0.0,1,17.708972
0.0,2,17.71775
1.0,6,17.73618
1.0,5,17.751707
0.0,4,17.765186
0.0,4,17.778737
1.0,4,17.792662
1.0,6,17.810222
0.0,1,17.817662
1.0,4,17.831423
1.0,3,17.842909
1.0,6,17.858951
2.0,11,17.90484
0.0,1,17.915128
0.0,2,17.939469
0.0,3,17.957934
1.0,5,17.973663
0.0,2,17.983478
1.0,4,17.997979
0.0,3,18.017647
1.0,4,18.037478
0.0,2,18.046068
0.0,3,18.058756
1.0,5,18.075014
0.0,3,18.091663
0.0,2,18.099987
1.0,3,18.114111
0.0,1,18.12184
0.0,2,18.131517
2.0,10,18.158419
0.0,2,18.177657
0.0,2,18.18812
0.0,1,18.196491
1.0,5,18.215397
0.0,3,18.23214
0.0,2,18.252381
1.0,3,18.299117
0.0,5,18.348262
0.0,1,18.357331
0.0,3,18.370987
0.0,1,18.3815
0.0,2,18.392433
0.0,1,18.400996
0.0,4,18.414159
0.0,1,18.429093
0.0,2,18.440888
0.0,1,18.450269
0.0,1,18.45838
0.0,2,18.468489
0.0,1,18.480033
0.0,4,18.495399
0.0,1,18.504685
0.0,3,18.516621
1.0,5,20.153161
0.0,3,20.17685
2.0,7,20.216094
0.0,1,20.223864
0.0,1,20.231186
0.0,1,20.241569
0.0,4,20.271825
2.0,13,20.327694
0.0,2,20.343508
0.0,2,20.352443
0.0,9,20.374897
0.0,2,20.385263
0.0,2,20.39412
1.0,7,20.41226
0.0,2,20.421294
0.0,2,20.430619
1.0,4,20.444528
0.0,2,20.453902
1.0,5,20.469867
0.0,3,20.481462
0.0,1,20.489022
1.0,5,20.503264
0.0,1,20.511131
0.0,1,20.518666
0.0,2,20.527956
0.0,1,20.535278
0.0,3,20.545309
0.0,4,20.557833
0.0,1,20.566344
0.0,4,20.580766
0.0,3,20.592791
0.0,1,20.600859
0.0,1,20.609097
0.0,10,20.631862
2.0,8,20.657448
2.0,8,20.685683
1.0,4,20.699751
0.0,6,20.741967
1.0,11,20.785564
1.0,7,20.807793
0.0,8,20.830926
0.0,1,20.840319
1.0,8,20.861881
0.0,3,20.874776
0.0,3,20.89617
2.0,9,20.923195
0.0,1,20.930475
0.0,2,20.942332
1.0,5,20.963053
0.0,2,20.973038
2.0,8,21.000118
0.0,3,21.012802
0.0,4,21.026231
0.0,4,21.039199
0.0,1,21.046579
0.0,1,21.054189
2.0,9,21.077105
0.0,7,21.098384
0.0,7,21.126495
0.0,5,21.144788
0.0,2,21.156445
3.0,12,21.189158
0.0,1,21.200588
0.0,3,21.2176
1.0,6,21.247812
0.0,1,21.258171
0.0,17,21.299039
0.0,4,21.31335
1.0,4,21.326577
0.0,1,21.335232
0.0,2,21.34351
0.0,2,21.353701
0.0,4,21.367114
0.0,3,21.380254
0.0,1,21.387732
0.0,3,21.403306
0.0,1,21.411199
0.0,2,21.419337
1.0,4,21.436251
0.0,3,21.459196
0.0,5,21.481143
0.0,9,21.510649
0.0,1,21.519237
0.0,4,21.533528
0.0,1,21.543447
0.0,8,21.565111
0.0,4,21.577959
1.0,5,21.594346
0.0,1,21.602503
1.0,6,21.625113
0.0,1,21.635866
0.0,1,21.64515
1.0,3,21.662068
0.0,1,21.672916
0.0,4,21.690884
0.0,2,21.705382
2.0,7,21.734689
0.0,2,21.745577
1.0,8,21.77286
2.0,8,21.795091
0.0,3,21.807968
0.0,2,21.817279
1.0,4,21.830862
1.0,5,21.846205
1.0,4,21.859607
0.0,1,21.867609
0.0,1,21.87652
0.0,1,21.89239
0.0,4,21.904152
0.0,2,21.912789
2.0,6,21.930864
1.0,4,21.944426
0.0,1,21.952437
0.0,3,21.964836
0.0,3,21.976437
1.0,6,21.994212
0.0,3,22.00433
0.0,1,22.011745
2.0,8,22.033291
0.0,6,22.050858
0.0,1,22.059677
0.0,3,22.072186
0.0,3,22.084727
1.0,9,22.119296
0.0,1,22.128613
1.0,5,22.160867
1.0,5,22.181168
0.0,4,22.196489
0.0,1,22.207505
0.0,2,22.217078
1.0,5,22.235637
0.0,1,22.243864
0.0,3,22.25721
0.0,2,22.268231
0.0,1,22.274922
0.0,1,22.283304
0.0,1,22.29136
0.0,2,22.301295
0.0,2,22.311525
1.0,11,22.344827
0.0,1,22.354707
1.0,6,22.379352
1.0,8,22.403459
0.0,2,22.42266
1.0,7,22.447215
0.0,3,22.460787
0.0,2,22.469634
0.0,1,22.479676
0.0,4,22.494277
0.0,3,22.511281
0.0,2,22.523366
0.0,2,22.535578
2.0,13,22.574343
0.0,1,22.586078
1.0,6,22.610257
2.0,10,22.642205
2.0,9,22.6652
1.0,4,22.678496
2.0,12,22.70693
0.0,2,22.717377
0.0,1,22.724866
2.0,8,22.749047
0.0,1,22.756485
1.0,9,22.780075
0.0,1,22.787208
0.0,2,22.796149
0.0,2,22.803969
0.0,2,22.813395
0.0,1,22.820686
1.0,6,22.836623
0.0,1,22.845112
0.0,4,22.856993
0.0,3,22.868998
1.0,4,22.882673
1.0,4,22.894769
0.0,2,22.903465
0.0,3,22.91576
0.0,2,22.924586
0.0,1,22.931948
2.0,7,22.948558
0.0,3,22.959506
1.0,6,22.975027
1.0,4,22.988835
0.0,3,23.000853
0.0,1,23.008685
0.0,2,23.018783
0.0,3,23.029989
0.0,4,23.044272
0.0,2,23.053972
0.0,2,23.062509
0.0,2,23.072245
0.0,3,23.084
4.0,15,23.116682
1.0,5,23.131506
1.0,4,23.152542
1.0,10,23.191917
1.0,6,23.218159
0.0,3,23.234883
0.0,1,23.242771
1.0,4,23.256827
0.0,5,23.273354
0.0,1,23.285465
0.0,2,23.295899
1.0,4,23.308973
0.0,2,23.317104
1.0,5,23.405329
1.0,6,23.427837
1.0,4,23.441644
0.0,3,23.456066
0.0,2,23.465482
1.0,6,23.485775
0.0,2,23.497361
0.0,5,23.514509
0.0,2,23.524376
0.0,4,23.535474
0.0,2,23.544861
1.0,8,23.564101
0.0,2,23.573017
0.0,3,23.585389
1.0,6,23.603208
0.0,1,23.611531
1.0,6,23.631628
0.0,1,23.640736
0.0,2,23.649789
1.0,14,23.682431
0.0,2,23.692192
0.0,5,23.706578
1.0,11,23.732495
0.0,1,23.73925
0.0,2,23.748366
1.0,5,23.767474
1.0,5,23.786703
0.0,3,23.799834
1.0,5,23.819743
1.0,4,23.836724
0.0,2,23.848873
1.0,8,23.874423
0.0,4,23.890199
2.0,7,23.912678
0.0,2,23.925254
1.0,5,23.944701
0.0,4,23.959884
0.0,2,23.970566
0.0,2,23.979166
0.0,1,23.987874
1.0,6,24.005177
0.0,2,24.013458
2.0,10,24.039032
1.0,8,24.060978
0.0,2,24.070902
0.0,1,24.078739
0.0,2,24.087713
0.0,2,24.097516
0.0,2,24.105476
2.0,10,24.149128
0.0,3,24.164648
0.0,6,24.188074
0.0,2,24.202085
0.0,4,24.217944
0.0,3,24.233479
0.0,9,24.262502
1.0,4,24.274888
1.0,4,24.287225
1.0,4,24.300217
1.0,4,24.312363
0.0,3,24.322893
0.0,3,24.333774
1.0,7,24.354057
0.0,4,24.367715
1.0,6,24.384664
1.0,5,24.399609
0.0,1,24.407202
1.0,6,24.423102
1.0,6,24.439751
0.0,2,24.449432
0.0,4,24.462496
2.0,11,24.487641
0.0,5,24.502702
0.0,1,24.511166
0.0,7,24.530096
0.0,3,24.540606
0.0,2,24.550491
0.0,2,24.559158
0.0,3,24.571076
0.0,6,24.589156
1.0,6,24.606777
1.0,15,24.644835
0.0,3,24.656446
2.0,10,24.682081
0.0,3,24.692594
0.0,2,24.701811
0.0,2,24.71081
0.0,3,24.721403
1.0,5,24.737042
0.0,2,24.746042
0.0,2,24.754749
3.0,10,24.779833
0.0,2,24.789396
0.0,3,24.799571
0.0,2,24.809445
1.0,5,24.824273
0.0,3,24.839353
0.0,1,24.846317
0.0,3,24.858916
0.0,1,24.867741
0.0,3,24.879918
0.0,1,24.889017
0.0,3,24.903629
0.0,3,24.920014
0.0,2,24.932018
0.0,1,24.941778
0.0,2,24.953306
0.0,2,24.964536
0.0,2,24.973592
0.0,3,24.98787
1.0,9,25.008759
0.0,1,25.016129
0.0,5,25.030166
0.0,2,25.039668
2.0,7,25.058709
0.0,3,25.068679
1.0,4,25.082691
0.0,1,25.090434
0.0,1,25.097863
1.0,5,25.114228
0.0,1,25.124014
0.0,3,25.136032
0.0,3,25.149029
1.0,9,25.171676
0.0,1,25.180926
0.0,1,25.189694
1.0,7,25.214272
0.0,2,25.224589
1.0,5,25.241018
0.0,2,25.251769
0.0,3,25.262583
0.0,4,25.277555
0.0,2,25.287415
0.0,3,25.298319
0.0,2,25.309464
0.0,2,25.317588
0.0,1,25.328383
0.0,3,25.339244
0.0,3,25.367757
1.0,3,25.381864
1.0,9,25.421859
0.0,3,25.435568
0.0,1,25.444227
1.0,3,25.459238
1.0,5,25.478051
0.0,4,25.494649
0.0,2,25.507227
1.0,4,25.523697
0.0,1,25.533206
0.0,2,25.546481
1.0,3,25.562188
0.0,6,25.581352
0.0,2,25.594069
1.0,6,25.611888
1.0,6,25.630871
2.0,9,25.653184
0.0,2,25.661614
0.0,2,25.670346
0.0,3,25.681482
0.0,1,25.688613
1.0,5,25.703461
0.0,1,25.711213
0.0,2,25.720318
1.0,9,25.744957
1.0,8,25.766565
0.0,2,25.776642
0.0,1,25.783781
1.0,3,25.794624
0.0,1,25.801855
1.0,6,25.819371
0.0,1,25.826761
0.0,4,25.840418
0.0,1,25.848052
0.0,1,25.856937
0.0,1,25.864225
0.0,2,25.873543
0.0,8,25.903909
1.0,5,25.92077
0.0,1,25.927854
0.0,3,25.939554
0.0,3,25.954016
0.0,1,25.964148
0.0,2,25.975426
0.0,3,25.987527
0.0,3,26.002283
0.0,2,26.011259
0.0,7,26.031431
0.0,1,26.039522
0.0,3,26.051936
0.0,1,26.060111
0.0,4,26.071208
0.0,3,26.082513
0.0,1,26.089512
0.0,3,26.101228
1.0,5,26.116307
1.0,3,26.128437
0.0,1,26.136154
0.0,3,26.148591
0.0,1,26.15663
0.0,1,26.164866
0.0,8,26.185847
0.0,1,26.193876
2.0,7,26.223017
0.0,3,26.235999
0.0,4,26.249714
0.0,4,26.266344
1.0,5,26.283558
0.0,1,26.290897
2.0,9,26.313608
0.0,5,26.329631
0.0,1,26.339181
1.0,5,26.355378
0.0,2,26.365275
0.0,7,26.385537
0.0,2,26.392814
0.0,2,26.402809
1.0,5,26.419145
1.0,6,26.440074
0.0,1,26.448076
1.0,4,26.461305
0.0,3,26.472649
0.0,2,26.482583
2.0,7,26.502685
0.0,3,26.513247
0.0,4,26.528903
0.0,3,26.540682
0.0,1,26.547842
0.0,2,26.557201
0.0,3,26.569776
0.0,1,26.578462
0.0,1,26.585316
0.0,6,26.603472
0.0,1,26.611229
0.0,1,26.618944
3.0,10,26.64586
1.0,8,26.667295
0.0,1,26.679115
0.0,4,26.692592
1.0,4,26.710366
0.0,3,26.721451
0.0,1,26.732738
0.0,3,26.746882
0.0,1,26.754634
0.0,3,26.767614
0.0,4,26.784567
0.0,2,26.795436
0.0,1,26.803705
2.0,7,26.828374
0.0,3,26.842066
1.0,4,26.858641
2.0,11,26.889416
1.0,6,26.907739
0.0,7,26.925903
2.0,7,26.947413
0.0,2,26.95629
0.0,2,26.966294
0.0,3,26.979039
1.0,5,26.998285
0.0,1,27.008787
0.0,4,27.022884
2.0,13,27.055013
0.0,2,27.064138
0.0,7,27.083684
0.0,1,27.094471
0.0,1,27.103016
0.0,3,27.119204
0.0,3,27.132376
1.0,4,27.148889
0.0,2,27.158614
0.0,2,27.172369
0.0,1,27.182469
0.0,3,27.196389
1.0,10,27.227262
0.0,1,27.234742
2.0,8,27.256525
0.0,2,27.266796
0.0,2,27.276108
0.0,3,27.287285
0.0,2,27.29663
1.0,4,27.311167
0.0,5,27.326207
0.0,1,27.333721
2.0,7,27.353834
0.0,5,27.369683
0.0,1,27.377491
0.0,2,27.3862
1.0,5,27.400901
0.0,3,27.411137
1.0,5,27.426014
0.0,1,27.433089
0.0,2,27.444314
2.0,8,27.475077
2.0,8,27.495382
0.0,1,27.502477
0.0,3,27.513741
2.0,9,27.538696
0.0,1,27.546641
0.0,3,27.560962
0.0,2,27.5758
2.0,6,27.593988
1.0,5,27.610381
0.0,1,27.618462
1.0,3,27.630353
1.0,5,27.645041
0.0,3,27.656039
0.0,5,27.673196
1.0,6,27.690356
0.0,3,27.702451
0.0,1,27.709555
0.0,6,27.728334
0.0,1,27.736529
2.0,11,27.763594
1.0,7,27.783193
0.0,1,27.790847
1.0,6,27.810326
1.0,5,27.826537
0.0,3,27.840966
0.0,2,27.852121
0.0,2,27.86073
0.0,1,27.87088
0.0,1,27.878311
1.0,3,27.893187
0.0,4,27.904941
0.0,1,27.912096
0.0,2,27.921678
1.0,7,27.943143
0.0,3,27.953341
0.0,2,27.964311
1.0,4,27.981203
0.0,1,27.989251
1.0,5,28.005728
0.0,2,28.017212
1.0,5,28.032439
0.0,3,28.042865
0.0,3,28.054407
0.0,3,28.066983
0.0,3,28.076885
0.0,5,28.091722
0.0,1,28.098834
0.0,1,28.10641
0.0,3,28.120568
0.0,2,28.132525
1.0,5,29.972932
0.0,4,29.999842
1.0,4,30.03102
1.0,6,30.064614
0.0,3,30.077278
1.0,10,30.101043
0.0,4,30.114466
0.0,4,30.16574
0.0,6,30.184333
0.0,2,30.202961
0.0,1,30.217558
0.0,2,30.230579
0.0,6,30.247202
0.0,1,30.254804
0.0,1,30.263181
0.0,4,30.280892
0.0,1,30.289316
0.0,3,30.304998
0.0,7,30.325997
0.0,4,30.345344
0.0,2,30.35609
0.0,1,30.365865
0.0,2,30.374874
0.0,3,30.389974
1.0,7,30.410488
2.0,16,30.451576
0.0,1,30.460027
0.0,2,30.468841
1.0,9,30.495137
0.0,2,30.504836
2.0,9,30.526701
1.0,3,30.538903
0.0,2,30.548543
1.0,5,30.563774
1.0,5,30.579637
1.0,4,30.597501
1.0,4,30.610951
2.0,9,30.632615
1.0,4,30.647301
0.0,2,30.658404
0.0,2,30.667793
1.0,4,30.682117
1.0,5,30.698049
0.0,3,30.709955
1.0,6,30.728238
1.0,3,30.740019
2.0,10,30.766042
3.0,12,30.793862
1.0,8,30.816279
0.0,1,30.823846
0.0,1,30.83122
1.0,5,30.846192
0.0,2,30.855135
0.0,4,30.86822
0.0,7,30.886892
0.0,1,30.894361
0.0,2,30.902796
0.0,3,30.913257
2.0,6,30.938622
0.0,3,30.95181
0.0,1,30.959437
0.0,1,30.967082
0.0,2,30.976077
0.0,1,30.983679
1.0,5,31.001476
0.0,1,31.008917
0.0,1,31.017157
0.0,3,31.026635
1.0,11,31.062312
0.0,1,31.072133
1.0,6,31.096649
1.0,5,31.114751
0.0,2,31.12726
1.0,3,31.141847
1.0,7,31.164464
0.0,2,31.175414
0.0,1,31.184708
0.0,3,31.202691
0.0,2,31.215025
0.0,6,31.236413
0.0,4,31.252514
0.0,2,31.263394
0.0,7,31.2836
1.0,5,31.303261
1.0,5,31.320901
1.0,8,31.347985
0.0,2,31.357677
2.0,10,31.387579
1.0,5,31.405909
2.0,8,31.433678
3.0,10,31.467652
1.0,5,31.486145
0.0,2,31.499332
0.0,2,31.511486
2.0,6,31.530561
1.0,6,31.54891
0.0,1,31.556265
0.0,1,31.563991
0.0,2,31.573443
0.0,1,31.581017
0.0,1,31.588954
0.0,1,31.597306
1.0,10,31.621286
0.0,3,31.633309
1.0,7,31.662054
2.0,8,31.694704
1.0,6,31.712168
1.0,13,31.745094
0.0,1,31.753161
0.0,1,31.76054
0.0,4,31.773337
0.0,2,31.782187
0.0,2,31.789708
0.0,3,31.802125
0.0,1,31.809647
1.0,5,31.838245
2.0,11,31.867853
0.0,1,31.87782
0.0,2,31.90076
1.0,9,31.930283
0.0,5,31.951669
0.0,1,31.959045
0.0,1,31.971945
1.0,7,31.992605
0.0,2,32.004813
0.0,1,32.013713
1.0,4,32.027754
0.0,4,32.043793
2.0,15,32.078827
0.0,3,32.095812
0.0,2,32.108103
0.0,3,32.119915
2.0,12,32.149957
1.0,6,32.165114
0.0,1,32.173088
0.0,1,32.180007
2.0,13,32.217176
0.0,2,32.227555
0.0,2,32.238625
0.0,2,32.249927
1.0,7,32.26886
0.0,1,32.277851
0.0,2,32.288555
0.0,3,32.301548
1.0,4,32.315399
0.0,2,32.32476
0.0,1,32.332467
0.0,2,32.342146
0.0,2,32.351177
2.0,10,32.40378
1.0,6,32.421235
0.0,3,32.441189
0.0,3,32.452132
0.0,1,32.460242
1.0,7,32.482913
1.0,6,32.501915
1.0,3,32.513619
0.0,2,32.522036
2.0,9,32.544765
1.0,7,32.564764
0.0,2,32.574961
0.0,4,32.586979
0.0,1,32.594551
0.0,5,32.609568
1.0,6,32.627607
0.0,1,32.634849
0.0,3,32.644913
0.0,2,32.655052
0.0,3,32.666002
0.0,3,32.676306
0.0,3,32.68672
1.0,6,32.710962
0.0,3,32.722748
0.0,2,32.734976
2.0,8,32.757735
0.0,2,32.76733
0.0,1,32.774909
0.0,2,32.78479
0.0,1,32.792504
2.0,16,32.842865
0.0,1,32.858375
0.0,3,32.872849
0.0,3,32.895072
0.0,1,32.90305
0.0,1,32.913735
0.0,1,32.921837
2.0,11,32.961601
1.0,6,33.00227
0.0,2,33.020547
0.0,1,33.042278
2.0,6,33.064991
0.0,2,33.077703
1.0,5,33.097588
0.0,1,33.109997
2.0,12,33.148307
0.0,2,33.160151
0.0,1,33.168718
1.0,5,33.183889
0.0,2,33.195352
1.0,5,33.213515
1.0,5,33.227689
0.0,5,33.242187
1.0,4,33.255693
0.0,1,33.263734
1.0,10,33.288126
0.0,2,33.297353
1.0,7,33.315364
0.0,1,33.324623
1.0,5,33.34101
1.0,6,33.361159
1.0,4,33.375575
0.0,3,33.387239
0.0,2,33.399289
2.0,9,33.422728
1.0,5,33.438876
0.0,2,33.448727
0.0,1,33.456932
0.0,2,33.4651
1.0,5,33.479993
2.0,7,33.497641
0.0,5,33.51394
1.0,8,33.533843
1.0,4,33.545494
0.0,3,33.558906
0.0,3,33.570678
1.0,9,33.594539
1.0,5,33.610072
1.0,10,33.648102
0.0,2,33.657638
0.0,1,33.665607
0.0,5,33.682863
1.0,4,33.706655
0.0,1,33.715213
0.0,1,33.724808
0.0,4,33.73786
1.0,5,33.756424
1.0,5,33.772614
0.0,2,33.785023
1.0,6,33.813983
0.0,2,33.823601
0.0,3,33.837061
0.0,1,33.84616
0.0,2,33.857385
2.0,8,33.878971
0.0,2,33.888151
0.0,1,33.896341
0.0,3,33.912484
0.0,3,33.925434
0.0,3,33.942742
1.0,4,33.956156
0.0,1,33.964856
1.0,7,33.987017
2.0,10,34.01908
2.0,11,34.04471
0.0,8,34.065542
0.0,3,34.076672
0.0,4,34.091429
1.0,5,34.107785
0.0,1,34.115495
0.0,3,34.126866
0.0,9,34.148237
0.0,2,34.156665
0.0,1,34.164171
0.0,1,34.172366
0.0,1,34.181192
0.0,1,34.189754
1.0,8,34.211014
1.0,6,34.228715
0.0,3,34.242456
0.0,2,34.251415
0.0,3,34.262971
0.0,3,34.274455
0.0,1,34.282643
1.0,4,34.29576
0.0,3,34.307622
0.0,2,34.317165
0.0,4,34.331516
0.0,3,34.343704
0.0,4,34.357318
0.0,3,34.369033
0.0,6,34.384668
1.0,4,34.399
0.0,3,34.410553
2.0,7,34.430528
0.0,3,34.451141
0.0,1,34.462033
1.0,7,34.487676
0.0,6,34.511176
1.0,6,34.533636
0.0,2,34.544401
1.0,6,34.576389
0.0,5,34.596052
0.0,1,34.609523
1.0,6,34.633679
0.0,2,34.66308
0.0,3,34.679531
0.0,1,34.692593
1.0,6,34.719542
0.0,2,34.734664
2.0,13,34.774464
1.0,5,34.795856
0.0,2,34.808864
1.0,4,34.8261
0.0,3,34.842852
0.0,3,34.858268
0.0,3,34.875289
0.0,2,34.886297
0.0,1,34.897016
2.0,10,34.927656
0.0,2,34.939627
0.0,2,34.950604
0.0,2,34.965366
1.0,4,34.979814
1.0,5,34.996871
0.0,5,35.014725
1.0,6,35.036528
0.0,3,35.049515
0.0,1,35.058219
0.0,4,35.071727
0.0,2,35.080494
1.0,8,35.102469
0.0,1,35.110352
0.0,1,35.12027
1.0,4,35.131717
0.0,4,35.150402
0.0,5,35.173105
0.0,2,35.18319
2.0,7,35.205843
2.0,17,35.256231
0.0,3,35.268334
1.0,5,35.285499
0.0,1,35.296646
0.0,3,35.309487
0.0,4,35.323804
0.0,1,35.335976
0.0,2,35.345059
0.0,1,35.353131
0.0,2,35.361527
1.0,7,35.384147
2.0,15,35.418004
0.0,6,35.457233
0.0,2,35.467519
0.0,2,35.477378
0.0,2,35.486617
2.0,11,35.525951
1.0,4,35.542967
1.0,7,35.56197
1.0,5,35.578939
1.0,6,35.597427
3.0,16,35.635972
2.0,9,35.657804
0.0,3,35.669523
1.0,11,35.695001
1.0,5,35.710668
0.0,5,35.726089
0.0,2,35.733821
0.0,4,35.745545
1.0,4,35.758512
0.0,2,35.768198
4.0,18,35.820093
0.0,1,35.828781
0.0,1,35.836133
2.0,7,35.856508
0.0,2,35.8661
2.0,14,35.902186
1.0,6,35.921417
0.0,3,35.932757
0.0,1,35.950592
0.0,1,35.968806
1.0,6,35.991745
0.0,1,36.00396
1.0,4,36.025035
0.0,5,36.055599
1.0,9,36.110246
0.0,4,36.128834
0.0,5,36.149208
0.0,2,36.162372
2.0,11,36.197263
0.0,1,36.208689
0.0,2,36.222251
0.0,1,36.236815
0.0,3,36.247771
0.0,2,36.256271
2.0,8,36.291816
0.0,2,36.300699
1.0,4,36.31537
1.0,3,36.328436
0.0,1,36.336036
0.0,3,36.347734
0.0,3,36.359745
0.0,1,36.367696
2.0,7,36.386467
2.0,12,36.417004
1.0,4,36.430071
0.0,1,36.437307
0.0,1,36.444855
2.0,8,36.465722
0.0,1,36.473841
0.0,2,36.482256
0.0,2,36.492102
0.0,3,36.503494
1.0,11,36.537259
1.0,4,36.552075
0.0,1,36.560886
1.0,6,36.578892
0.0,4,36.590849
0.0,1,36.605777
0.0,2,36.622098
0.0,2,36.635645
0.0,1,36.645903
0.0,1,36.656418
0.0,1,36.664958
0.0,1,36.672801
1.0,4,36.686155
0.0,3,36.698051
0.0,2,36.720222
0.0,1,36.727996
3.0,16,36.820484
0.0,1,36.829029
1.0,7,36.850177
1.0,5,36.871075
0.0,1,36.879032
0.0,2,36.892847
0.0,1,36.900848
1.0,4,36.914846
0.0,2,36.931712
1.0,9,36.961474
0.0,3,36.974833
0.0,2,36.988948
0.0,3,37.006356
0.0,1,37.013564
0.0,1,37.020463
0.0,2,37.029281
0.0,1,37.036551
0.0,3,37.048673
0.0,2,37.05806
0.0,2,37.067889
1.0,9,37.095845
0.0,9,37.118412
0.0,3,37.130448
0.0,2,37.139652
0.0,6,37.156527
0.0,1,37.163228
1.0,13,37.192991
2.0,7,37.212311
0.0,3,37.225857
0.0,3,37.237885
0.0,1,37.245888
0.0,1,37.253515
0.0,2,37.26262
1.0,5,37.277792
2.0,10,37.303148
1.0,7,37.325619
0.0,3,37.335332
0.0,2,37.345046
1.0,5,37.356624
0.0,7,37.375712
0.0,4,37.389592
0.0,3,37.401293
1.0,9,37.425981
0.0,3,37.442565
1.0,4,37.455606
1.0,6,37.472781
0.0,1,37.480559
0.0,3,37.490802
2.0,15,37.525848
0.0,3,37.53777
0.0,1,37.544278
0.0,1,37.552602
0.0,8,37.570679
1.0,6,37.593812
1.0,4,37.607658
0.0,3,37.619584
1.0,6,37.637048
0.0,1,37.644953
2.0,8,37.666363
0.0,4,37.679822
1.0,4,37.692529
0.0,5,37.708915
1.0,5,37.723599
1.0,5,37.740289
1.0,4,37.751074
0.0,6,37.77167
0.0,2,37.780619
1.0,4,37.794512
0.0,5,37.809521
0.0,3,37.820071
1.0,5,37.834406
2.0,8,37.857238
1.0,6,37.875185
0.0,1,37.883123
1.0,6,37.901792
0.0,3,37.911037
1.0,10,39.489821
1.0,5,39.508923
0.0,2,39.519778
1.0,6,39.539123
1.0,5,39.555745
1.0,9,39.578608
3.0,8,39.5991
1.0,6,39.617003
0.0,2,39.625851
0.0,1,39.633353
0.0,2,39.65271
1.0,10,39.680825
0.0,2,39.689666
0.0,1,39.69729
1.0,8,39.717808
1.0,4,39.731431
1.0,12,39.761774
0.0,4,39.774171
0.0,1,39.78129
0.0,2,39.793269
1.0,4,39.807784
1.0,6,39.822088
0.0,3,39.831742
0.0,6,39.849243
1.0,8,39.869812
1.0,7,39.896432
1.0,9,39.927039
1.0,8,39.948682
1.0,7,39.968499
1.0,5,39.98447
0.0,3,39.995957
0.0,1,40.004305
0.0,3,40.015011
0.0,1,40.02244
1.0,5,40.038066
0.0,3,40.048347
0.0,2,40.057892
0.0,1,40.065521
1.0,3,40.078145
2.0,10,40.107023
0.0,2,40.115335
1.0,4,40.128684
1.0,4,40.142203
1.0,4,40.155938
2.0,7,40.175986
3.0,10,40.200891
0.0,1,40.208232
0.0,4,40.22169
0.0,2,40.229769
0.0,1,40.23772
2.0,7,40.255176
0.0,4,40.267711
0.0,5,40.281953
0.0,3,40.294753
0.0,3,40.307775
0.0,1,40.314765
1.0,4,40.329477
2.0,8,40.352779
0.0,4,40.366905
0.0,5,40.380909
1.0,5,40.395346
0.0,2,40.404789
0.0,5,40.420037
0.0,2,40.428653
2.0,7,40.449208
0.0,3,40.459334
0.0,3,40.469971
1.0,8,40.491232
0.0,2,40.501537
0.0,1,40.509534
2.0,10,40.533163
0.0,6,40.549758
0.0,2,40.559091
0.0,1,40.567166
0.0,2,40.576936
2.0,8,40.599761
0.0,1,40.607337
0.0,1,40.615182
2.0,8,40.635165
0.0,8,40.653717
3.0,11,40.680915
0.0,4,40.693603
0.0,2,40.702535
1.0,5,40.71759
4.0,16,40.751686
0.0,6,40.767282
1.0,3,40.778269
3.0,10,40.805354
1.0,6,40.822387
0.0,2,40.830915
0.0,1,40.837607
1.0,5,40.853707
1.0,4,40.868446
0.0,3,40.880905
1.0,4,40.894272
0.0,1,40.901931
0.0,3,40.913393
1.0,7,40.934734
1.0,5,40.9484
0.0,3,40.959043
1.0,4,40.973057
1.0,5,40.988386
1.0,4,41.002002
2.0,10,41.027878
1.0,8,41.046859
0.0,3,41.057656
0.0,1,41.066235
1.0,8,41.087245
0.0,1,41.094317
0.0,3,41.109516
1.0,4,41.122881
0.0,1,41.129651
2.0,12,41.15767
0.0,1,41.165713
0.0,2,41.175335
0.0,6,41.190188
1.0,4,41.203789
0.0,3,41.21361
0.0,3,41.224715
1.0,7,41.244178
0.0,2,41.253256
1.0,9,41.276912
2.0,10,41.303098
0.0,1,41.310081
0.0,4,41.324531
0.0,4,41.336004
1.0,4,41.349132
2.0,10,41.375948
0.0,2,41.386453
0.0,3,41.397758
0.0,4,41.411344
0.0,2,41.420676
1.0,4,41.43473
0.0,1,41.44275
1.0,12,41.468125
0.0,4,41.480173
1.0,5,41.495674
1.0,4,41.509838
0.0,2,41.518618
0.0,3,41.536891
1.0,8,41.557474
0.0,4,41.571261
1.0,3,41.582823
0.0,1,41.589938
1.0,6,41.610418
1.0,3,41.621974
0.0,2,41.630966
2.0,8,41.652704
2.0,10,41.677884
0.0,2,41.685607
0.0,3,41.697039
1.0,3,41.708601
0.0,1,41.715661
