#{"t_start": 1653470172.6610506, "env_id": null}
r,l,t
1.0,6,49.884235
1.0,6,49.903114
1.0,5,49.91743
2.0,12,49.947824
2.0,10,49.977972
2.0,12,50.009986
2.0,11,50.038222
4.0,14,50.076509
3.0,18,50.116968
2.0,8,50.143453
1.0,7,50.165535
1.0,5,50.185499
1.0,10,50.214649
2.0,16,50.256098
2.0,8,50.281162
2.0,9,50.31119
4.0,21,50.364982
3.0,11,50.397569
0.0,1,50.406866
1.0,12,50.441048
0.0,3,50.453121
2.0,11,50.502854
2.0,10,50.539571
2.0,14,50.578641
2.0,9,50.606721
3.0,23,50.665832
4.0,20,50.716878
2.0,10,50.747158
4.0,20,50.798778
3.0,17,50.845177
3.0,14,50.884144
2.0,15,50.91932
2.0,15,50.959501
1.0,9,50.988438
4.0,19,51.034876
3.0,17,51.076526
5.0,22,51.129797
0.0,3,51.159839
3.0,13,51.208345
4.0,18,51.255918
0.0,9,51.276373
2.0,12,51.304208
5.0,15,51.342386
3.0,11,51.370894
1.0,6,51.390854
4.0,17,51.431495
2.0,9,51.456052
0.0,3,51.468768
0.0,2,51.477711
1.0,9,51.504641
0.0,3,51.51461
4.0,21,51.567819
4.0,21,51.621496
4.0,23,51.678401
3.0,18,51.725559
3.0,19,51.775341
1.0,12,51.80688
2.0,9,51.833256
6.0,22,51.885352
2.0,13,51.917722
2.0,10,51.943632
1.0,6,51.963274
4.0,21,52.018616
1.0,4,52.033532
3.0,15,52.07061
2.0,9,52.097239
0.0,3,52.111207
3.0,17,52.152551
4.0,24,52.211771
1.0,8,52.234446
3.0,10,52.264125
2.0,8,52.290203
3.0,10,52.318451
2.0,14,52.354313
4.0,21,52.404237
4.0,18,52.449494
4.0,15,52.486953
3.0,11,52.517847
1.0,6,52.53845
2.0,17,52.581967
1.0,5,52.59979
3.0,14,52.639277
2.0,8,52.66347
2.0,10,52.692632
2.0,8,52.713205
2.0,10,52.741541
2.0,11,52.77448
1.0,8,52.798881
1.0,3,52.812951
0.0,4,52.826789
2.0,10,52.855613
0.0,9,52.875854
1.0,8,52.89975
0.0,3,52.912012
4.0,16,52.950111
0.0,3,52.963188
2.0,13,53.001704
2.0,9,53.026984
2.0,9,53.055213
1.0,12,53.085302
1.0,6,53.105384
0.0,9,53.131543
4.0,21,53.181108
4.0,16,53.221143
4.0,18,53.292108
3.0,14,53.326156
2.0,10,53.356611
3.0,17,53.400092
2.0,11,53.432657
5.0,43,53.528881
3.0,29,53.598944
1.0,7,53.619595
0.0,3,53.632454
2.0,12,53.663479
1.0,4,53.679887
2.0,9,53.708296
4.0,15,53.74498
3.0,15,53.778998
2.0,9,53.806269
2.0,8,53.829601
0.0,4,53.844781
0.0,1,53.853525
2.0,12,53.888592
1.0,14,53.920952
0.0,3,53.934686
5.0,19,53.986046
0.0,5,54.001814
4.0,14,54.037058
3.0,13,54.068398
4.0,14,54.102621
5.0,19,54.151037
3.0,13,54.178514
2.0,12,54.211644
5.0,20,54.2577
1.0,6,54.278207
3.0,14,54.317432
0.0,3,54.328654
1.0,9,54.354199
3.0,16,54.396559
2.0,9,54.422208
2.0,11,54.453481
4.0,15,54.515481
1.0,7,54.542762
4.0,13,54.578585
3.0,20,54.630079
3.0,12,54.665923
1.0,13,54.693163
2.0,10,54.723627
0.0,2,54.736905
3.0,20,54.785778
1.0,10,54.815325
2.0,11,54.845368
2.0,23,54.904914
2.0,11,54.936489
0.0,2,54.946257
1.0,6,54.966691
1.0,6,54.989923
1.0,10,55.016268
2.0,12,55.047961
4.0,14,55.086536
3.0,11,55.11601
1.0,4,55.130015
3.0,19,55.177751
4.0,14,55.210608
0.0,2,55.222382
3.0,14,55.256788
0.0,3,55.266406
4.0,12,55.300256
4.0,32,55.371267
1.0,9,55.397173
1.0,6,55.417157
1.0,11,55.450227
3.0,12,55.484357
3.0,12,55.517072
1.0,8,55.541656
3.0,14,55.578502
2.0,15,55.620581
2.0,9,55.646557
0.0,3,55.660475
4.0,19,55.706763
2.0,9,55.729707
6.0,30,55.796674
2.0,15,55.834583
2.0,12,55.865426
3.0,17,55.903093
4.0,18,55.946854
3.0,14,55.985745
2.0,16,56.027443
2.0,9,56.053794
0.0,9,56.075655
2.0,18,56.119769
2.0,6,56.139234
3.0,33,56.216829
3.0,12,56.249425
3.0,16,56.287342
4.0,30,56.358615
4.0,14,56.396593
2.0,8,56.423766
2.0,7,56.445647
2.0,20,56.496568
0.0,3,56.510231
0.0,3,56.521
4.0,21,56.571891
4.0,15,56.615085
2.0,26,56.675747
5.0,22,56.728539
4.0,26,56.789305
3.0,19,56.838177
1.0,11,56.869434
1.0,12,56.901421
3.0,14,56.936886
3.0,13,56.968897
1.0,5,56.985996
4.0,20,57.030154
4.0,18,57.07825
0.0,3,57.091937
4.0,16,57.130275
2.0,15,57.168038
5.0,26,57.225934
4.0,16,57.266898
3.0,18,57.313143
2.0,12,57.34522
2.0,10,57.372411
1.0,6,57.392361
1.0,21,57.441636
1.0,6,57.464656
1.0,8,57.484955
2.0,10,57.510061
1.0,6,57.530672
3.0,13,57.563463
3.0,18,57.609441
1.0,8,57.631149
2.0,13,57.665538
0.0,3,57.676119
3.0,14,57.709386
7.0,25,57.759866
0.0,1,57.768423
3.0,19,57.817353
3.0,10,57.847583
4.0,22,57.898031
0.0,12,57.927958
5.0,24,57.985583
3.0,18,58.02973
1.0,7,58.055299
2.0,7,58.078032
5.0,23,58.132197
0.0,3,58.145525
3.0,15,58.180565
2.0,9,58.20745
1.0,5,58.225908
0.0,3,58.24158
1.0,9,58.267632
3.0,11,58.294079
2.0,11,58.324474
3.0,15,58.36326
0.0,3,58.376519
3.0,25,58.431586
3.0,10,58.456675
1.0,11,58.484521
3.0,17,58.527026
3.0,21,58.574143
3.0,26,58.640001
4.0,22,58.692496
0.0,2,58.702375
2.0,22,58.755019
1.0,12,58.784704
6.0,31,58.853313
3.0,11,58.885949
1.0,10,58.912576
4.0,13,58.947894
3.0,32,59.022485
3.0,20,59.067939
5.0,21,59.123316
1.0,9,59.152915
3.0,12,59.187522
0.0,6,59.205923
3.0,12,59.238339
2.0,20,59.283121
4.0,15,59.323414
2.0,12,59.355736
2.0,12,59.386525
2.0,23,59.441903
0.0,2,59.450901
3.0,17,59.497006
3.0,10,59.527109
1.0,5,59.543963
1.0,9,59.570369
0.0,3,59.583186
1.0,9,59.611223
3.0,14,59.648361
3.0,25,59.709571
1.0,6,59.728897
5.0,20,59.771826
5.0,31,59.842915
1.0,7,59.865701
4.0,17,59.905857
4.0,19,59.954348
2.0,8,59.977182
2.0,17,60.023493
2.0,9,60.050018
3.0,19,60.095618
0.0,5,60.111986
2.0,13,60.144461
2.0,9,60.17328
5.0,20,60.222764
0.0,3,60.235119
3.0,12,60.26774
1.0,5,60.287654
1.0,10,60.318491
4.0,17,60.360105
4.0,12,60.390416
3.0,12,60.422927
4.0,20,60.469247
0.0,3,60.484928
2.0,21,60.529892
2.0,8,60.553431
3.0,14,60.591166
0.0,3,60.603195
5.0,31,60.67995
2.0,12,60.711467
3.0,10,60.738719
4.0,12,60.774359
1.0,12,60.803136
3.0,22,60.860579
0.0,3,60.873188
4.0,17,60.918078
6.0,22,60.967872
0.0,4,60.983661
5.0,17,61.03034
1.0,8,61.056718
2.0,19,61.104423
0.0,3,61.114525
2.0,11,61.143639
7.0,36,61.22866
3.0,13,61.261947
2.0,10,61.289826
1.0,6,61.307525
1.0,6,61.33074
1.0,6,61.34896
2.0,10,61.376599
1.0,11,61.407272
0.0,3,61.420125
1.0,6,61.439959
2.0,9,61.467664
2.0,7,61.490778
2.0,16,61.533
3.0,22,61.58269
2.0,17,61.623504
1.0,8,61.648052
2.0,15,61.685233
2.0,8,61.707551
4.0,14,61.742673
4.0,16,61.785488
4.0,13,61.818888
1.0,6,61.837376
4.0,20,61.887175
3.0,23,61.939409
3.0,16,61.976477
2.0,11,62.007112
2.0,9,62.032593
1.0,6,62.051446
2.0,10,62.080759
2.0,12,62.111811
1.0,8,62.13592
7.0,29,62.207084
3.0,15,62.246049
4.0,17,62.286942
3.0,15,62.327615
8.0,35,62.407443
0.0,8,62.428898
4.0,20,62.479241
1.0,9,62.505394
2.0,9,62.529305
1.0,8,62.554327
4.0,16,62.598806
2.0,12,62.628521
3.0,15,62.667685
3.0,11,62.694401
2.0,13,62.729764
1.0,7,62.752562
4.0,24,62.813666
3.0,16,62.853514
4.0,14,62.893887
5.0,33,62.965711
2.0,11,63.000939
2.0,16,63.042056
3.0,26,63.104197
2.0,15,63.145912
4.0,23,63.197189
4.0,27,63.261084
3.0,27,63.319408
4.0,16,63.358284
3.0,14,63.398482
2.0,8,63.422928
2.0,22,63.474556
0.0,3,63.487429
2.0,17,63.52731
5.0,18,63.572112
4.0,12,63.605649
0.0,1,63.61371
2.0,10,63.641943
3.0,14,63.681412
3.0,23,63.742293
2.0,11,63.771166
3.0,16,63.811657
2.0,15,63.849539
4.0,12,63.880796
5.0,26,63.940729
