#{"t_start": 1653441351.095671, "env_id": null}
r,l,t
0.0,1,13.947963
0.0,3,13.959716
0.0,1,13.967394
1.0,4,13.981595
0.0,3,13.993386
1.0,5,14.008779
0.0,3,14.020184
0.0,3,14.033744
0.0,2,14.044448
0.0,1,14.052129
0.0,2,14.06235
0.0,3,14.074665
0.0,1,14.083795
0.0,2,14.093761
0.0,2,14.103499
0.0,6,14.12245
0.0,3,14.133886
0.0,2,14.144855
1.0,5,14.160357
0.0,4,14.174082
1.0,5,14.188902
2.0,9,14.212614
0.0,4,14.227114
0.0,2,14.237481
0.0,3,14.250291
0.0,2,14.259967
1.0,6,14.278318
0.0,2,14.288631
0.0,1,14.295903
1.0,5,14.311604
0.0,1,14.319253
0.0,3,14.332289
0.0,1,14.339946
0.0,1,14.349524
0.0,5,14.365533
0.0,1,14.373713
0.0,5,14.387676
1.0,5,14.404779
0.0,2,14.415245
1.0,3,14.427155
0.0,7,14.446286
1.0,5,14.460436
0.0,1,14.468628
0.0,3,14.480706
0.0,2,14.491234
0.0,3,14.502717
0.0,3,14.513636
0.0,1,14.522487
1.0,9,14.546575
0.0,1,14.554395
0.0,1,14.563626
0.0,1,14.571806
0.0,3,14.582932
1.0,6,14.602914
0.0,1,14.611279
0.0,4,14.626092
0.0,3,14.639342
0.0,3,14.650872
0.0,2,14.660368
1.0,5,14.676277
0.0,4,14.688202
0.0,4,14.700829
1.0,7,14.721527
0.0,6,14.738208
0.0,1,14.74699
0.0,1,14.75566
0.0,2,14.765165
0.0,1,14.773357
1.0,4,14.785093
0.0,4,14.798302
0.0,1,14.806527
0.0,1,14.815711
1.0,4,14.830936
1.0,4,14.843749
0.0,1,14.852666
0.0,4,14.866238
0.0,1,14.874567
0.0,2,14.886512
0.0,2,14.896149
0.0,3,14.908366
1.0,4,14.922841
1.0,8,14.944599
0.0,2,14.954006
0.0,1,14.96299
0.0,2,14.973844
0.0,2,14.982902
1.0,7,15.002531
1.0,8,15.024953
0.0,1,15.033101
1.0,5,15.049783
0.0,3,15.060806
0.0,1,15.069875
0.0,1,15.078239
0.0,3,15.090532
0.0,3,15.10275
0.0,1,15.111405
0.0,2,15.122461
0.0,1,15.130981
0.0,1,15.139408
1.0,4,15.153162
1.0,5,15.169902
0.0,3,15.181969
1.0,6,15.198798
2.0,10,15.224283
0.0,3,15.236679
0.0,1,15.246071
0.0,1,15.253853
0.0,2,15.264707
0.0,1,15.272285
0.0,1,15.281556
1.0,5,15.298054
2.0,9,15.32235
0.0,4,15.33485
0.0,3,15.346369
0.0,2,15.355251
0.0,1,15.363666
0.0,1,15.371701
0.0,4,15.384458
0.0,1,15.392275
0.0,1,15.399969
0.0,1,15.408648
1.0,6,15.426074
1.0,5,15.443113
1.0,6,15.461184
1.0,7,15.480087
1.0,4,15.494192
0.0,1,15.502626
0.0,1,15.510899
0.0,1,15.518707
0.0,2,15.527993
0.0,1,15.535831
1.0,9,15.560754
2.0,9,15.584081
0.0,1,15.593282
1.0,3,15.604524
0.0,3,15.615904
0.0,2,15.624169
1.0,4,15.638127
0.0,2,15.647737
1.0,5,15.663587
2.0,9,15.68706
0.0,3,15.700242
0.0,2,15.709051
1.0,8,15.731607
0.0,2,15.741778
0.0,3,15.753995
2.0,9,15.777535
0.0,3,15.790976
0.0,5,15.805143
